position,company,location,salary,summary
Director of Data Science (Digital Marketing),One Technologies,"Dallas, TX 75231 (Lake Highlands area)",,"Identify external sources of data (open data, social media data) to combine with existing data sources for new insights...."
Global Partnerships Research Analyst,TopGolf,"Dallas, TX",,Evaluate Data to Draw Both Qualitative and Quantitative Conclusions. Ability to use Statistical Software to Analyze Data....
Sports Facility Research Analyst,Legends,"Frisco, TX",,"Sports Facility Analyst, Conventions, Sports & Leisure International About Legends: Born from performance and inspired by icons, Legends has created a legacy..."
Senior Quantitative Analyst,DTCC,"Dallas, TX",,The Senior Quantitative Analyst will perform the model performance analysis/monitoring and back testing. This position will be based in Dallas (TX)....
"Consulting - Manager, Data Scientist",Hitachi Consulting Corporation US,"Dallas, TX",,"The Data Scientist designs, builds and maintains analytical models that mine large sets of structured, semi-structured and unstructured data while looking for..."
Sr Quantitative Analyst,Nationstar Mortgage,"Dallas, TX",,Data mine a large population of data to help identify relevant information and build scripts to consolidate operational reporting elements....
Research Scientist - Molecular Biology Division S,UT Southwestern Medical Center,"Dallas, TX 75390 (Northeast Dallas area)",,Research Scientist - Molecular Biology Division S. Reviews and analyzes resulting research data. Revises techniques or approaches to work problems as indicated...
"Director, Advanced Analytics",Neiman Marcus,"Dallas, TX",,"This position leads a team of data scientists who support decision making and automation with the primary focus on customer personalization, merchandise..."
"Associate Director, Advanced Analytics",Wunderman,"Dallas, TX",,"Mentor and manage a small team of data scientists. About Wunderman Data Management. Wunderman Data Management, a member of the Wunderman network and WPP Group..."
Assistant Professor in Biological Sciences,University of Texas at Dallas,"Richardson, TX",,Contribute assessment information and data as requested. We seek to hire an outstanding scientist with research interests that complement and build on existing...
R&D Scientist / Data Scientist,"JDA Software Group, Inc.","Dallas, TX",,Data Scientist / Research Scientist. Experience as Data scientist/ Data Mining Researcher/ Research Scientist (PhD experience counts)....
Data Scientist - Customer Insights,Fossil Group,"Richardson, TX",,"As the Data Scientist for Customer Insights, you will use your analytic capabilities to enable data-driven decisions and customer insights across the Fossil..."
"Associate Director, Advanced Analytics",Wunderman,"Dallas, TX",,"Mentor and manage a small team of data scientists. About Wunderman Data Management. Wunderman Data Management, a member of the Wunderman network and WPP Group..."
R&D Scientist / Data Scientist,"JDA Software Group, Inc.","Dallas, TX",,Data Scientist / Research Scientist. Experience as Data scientist/ Data Mining Researcher/ Research Scientist (PhD experience counts)....
Business Intelligence Manager,Verizon,"Irving, TX 75038",,Connect various data locations in order to stage data before visualizations. Work with large sets of data to build proper visualizations and setups for...
Senior-Data Analysis-Big Data,AT&T,"Plano, TX",,"Partner with data scientists and developers to build and test data products. Lead and support data discovery, data wrangling, and data profiling efforts...."
Data Scientist - Machine Learning,Lockheed Martin,"Grand Prairie, TX 75051",,"Hands-on experience with data analysis, statistical, and. Strong problem solving, and project management skills Able to work closely with others in..."
Data Engineer II,AmerisourceBergen,"Frisco, TX",,"Transfers knowledge of data access/consumption mechanisms to business stakeholders, data visualization specialists and/or data scientists...."
Ultimate Hoops Statistician,Life Time Fitness,"Dallas, TX",,"Experience tracking statistical data for basketball games. As the Ultimate Hoops Statistician, you will assist in the execution of the Ultimate Hoops Basketball..."
Cryo-Electron Microscopist (Research Specialist),Howard Hughes Medical Institute,"Dallas, TX 75390 (Northeast Dallas area)",,"Ensure high quality data acquisition on Krios, and. We empower exceptional scientists and students to pursue fundamental questions about living systems, and..."
Open Rank Faculty in Social Data Analytics and Research (SDAR),University of Texas at Dallas,"Richardson, TX",,"The ideal candidate will have strengths in big data analytics, knowledge discovery/mining, data management, data visualization, research design, qualitative..."
Information Designer,"HKS, Inc.","Dallas, TX 75201 (City Center District area)",,Excellent data visualization and graphic design skills. To translate data into compelling stories and visualizations....
Research Scientist II (S00606P),University of Texas at Arlington,"Arlington, TX",,"Research Scientist II (S00606P). Perform research tasks in laboratory and field conditions and work with research team members in data collection, processing,..."
Senior-Big Data Software Eng,AT&T,"Plano, TX",,"Interacts with data scientists and industry experts to understand how data needs to be converted, loaded and presented...."
"Sr Associate, Data Scientist - Government",KPMG,"Dallas, TX",,"Five years of professional experience working as a Data Scientist; Machine learning, data visualization, statistical modeling, data mining, or information..."
"Associate, Data Scientist - Government",KPMG,"Dallas, TX",,"Machine learning, data visualization, statistical modeling, data mining, or information retrieval. A minimum of one year of professional experience working as a..."
Visiting Research Collaborator - GI Cancer,Baylor Scott & White,"Dallas, TX 75246 (Northeast Dallas area)",,Read and interpret scientific articles and data. Record the design and data obtained from the experiment. Skilled in use of computer software and the ability to...
Principal-Data Scientist,AT&T,"Plano, TX",,Perform data studies and data discovery around new data sources or new uses for existing data sources. The Data Scientist will be responsible for designing and...
Data Science Manager - Dallas,Capgemini,"Irving, TX",,"5-10 years professional work experience as a data scientist or on advanced analytics / statistics projects. Our team has worked with geospatial data, on social..."
Vulnerability Analyst,NBI Resources,"Richardson, TX",,Our core team of Computer scientists and Data Engineers have a passion for building tools that solve our clients most challenging and complex technical problems...
Advanced Analytics - Data Scientist,TXU Retail Services Company,"Irving, TX",,"The Advanced Analytics - Data Scientist would be a hands-on problem solver with a business oriented, results driven, self-starter mindset...."
Advanced Analytics - Data Scientist,TXU Energy,"Irving, TX",,"The Advanced Analytics - Data Scientist would be a hands-on problem solver with a business oriented, results driven, self-starter mindset...."
Research Scientist II (S00606P),University of Texas at Arlington,"Arlington, TX",,"Research Scientist II (S00606P). Perform research tasks in laboratory and field conditions and work with research team members in data collection, processing,..."
Design Researcher and Architectural Designer,"HKS, Inc.","Dallas, TX 75201 (City Center District area)",,"Analyze research data. HKS is a team of more than 1,400 architects, interior designers, urban designers, scientists, artists, anthropologists and other..."
"Innovation Technical Data Scientist, Modeling and Simulations",Pioneer Natural Resources Company,"Irving, TX",,Review and keep abreast of data science and data science modeling and simulation technologies for consideration by Pioneer and its other private investment...
Assistant Investigator,Baylor Scott & White,"Dallas, TX 75246 (Northeast Dallas area)",,Support his/her research and to produce data that is worthy of publication in. Investigator role will be a PhD Scientist with a proven track record of leading....
Sr. Risk Governance Data Scientist,Elevate,"Dallas, TX",,"Demonstrated experience working with large complex data sources. Strong SAS and SQL skills preferred, with ability to conduct extensive data research required...."
Associate Investigator,Baylor Scott & White,"Dallas, TX 75246 (Northeast Dallas area)",,Is a self-sustaining Scientist and has achieved recognition in his/her field. Support his/her research and to produce data that is worthy of publication in....
Data Scientist- Summer 2018 Intern,Sabre,"Southlake, TX",,"Willingness to work with unstructured, messy data. Strong SQL/data manipulation skills required including cleaning and handling data...."
Clinical Research Program Analyst,Parkland Hospital,"Dallas, TX",,"Must be able to demonstrate computer skills to input and extract information using word processing, spread sheet, and data base software...."
"Vice President, Data Science - Machine Learning",Wunderman,"Dallas, TX",,Manage existing team of 10-15 data scientists to help execute on your strategic vision. 6+ years of work experience in the Data Scientist role with Fortune 500...
Research Imaging Specialist,University of Texas at Dallas,"Richardson, TX",,Visualize (2D and 3D) and analyze imaged data using software. Work with Faculty and external vendor Application scientists towards developing and optimizing...
Intern - Innovation Developer,NOKIA,"Plano, TX",,"Computer Science, Electronic Engineering, Software Engineering, Data Analytics. Serving customers in over 100 countries, our research scientists and engineers..."
"Marketing Manager, Data Analysis & CRM Insights",GameStop: Adverto,"Grapevine, TX",,"Proficient ability to understand and utilize internal and external data marts. Leverage analytical CRM tools to identify, blend, and analyze available customer..."
"Environmental Scientist - Dallas, Texas",EnSafe,"Dallas, TX",,"We are currently accepting applications for an Environmental Scientist in our Dallas (Irving), Texas office. There are no typical days at EnSafe, so you may go..."
Environmental & Industrial Hygiene Scientist,Dal-Tile,"Dallas, TX",,"Assist with the development and revision of Safety Data Sheets (SDS). And organizing, analyzing, and interpreting environmental and IH data...."
"Vice President, Data Science",Klein Hersh International,"Dallas, TX",,"Managing and growing a team of data scientists. Able to work independently, yet motivate and lead teams of data scientists and technical experts...."
Environmental Project Scientist,"Alliance Source Testing, LLC","Lewisville, TX",,Test data quality control. Alliance Source Testing (Alliance) is currently seeking to fill a Project Scientist position....
"Manager, Data Scientist",KPMG,"Dallas, TX",,"Retrieve, process and prepare a rich data variety of data sources such as social media, news, internal/external documents, emails, financial data, and..."
"Manager, Data Scientist - Government",KPMG,"Dallas, TX",,"Machine learning, data visualization, statistical modeling, data mining, or information retrieval. A minimum of six years of professional experience working as..."
Associate Structural Engineer - Dallas,"Wiss, Janney, Elstner Associates","Dallas, TX",,Organizing field data to facilitate analysis and problem solving. Analyzing research and investigation data and develop alternate schemes for solving problems....
Associate Architectural Engineer - Dallas,"Wiss, Janney, Elstner Associates","Dallas, TX",,"Organizes field data to facilitate analysis and problem solving. Ability to record data clearly and write passages for reports, letters, etc...."
Principal Operations Research Analyst,Sabre,"Southlake, TX 76092",,"Experience with Python and R for data analysis is a plus. Understand the underlying business problem, extract and manipulate needed data, and work with other..."
Principal Data Scientist - Predictive and Prescriptive Analytics,Verizon,"Irving, TX 75038",,"You will be a hands-on data scientist responsible for the entire end to end process of model development, implementation, and maintenance of business-changing..."
"Senior Associate, Data Scientist",KPMG,"Dallas, TX",,"Retrieve, process and prepare a rich data variety of data sources such as social media, news, internal/external documents, emails, financial data, and..."
"Vice President, Data Analyst CTI PMO Business Analysis Sr. Manager",Citi,"Irving, TX",,3+ year in data mining and developing relevant data transformation logic. Experience in big data technologies. 3+ years in data science environment....
Qualitative Research Analyst,2M Research Services,"Arlington, TX 76011 (East area)",,Proficiency in using qualitative data analysis software such as NVivo or ATLAS.ti is also required. We are seeking a highly qualified Qualitative Research...
Platform Architect - R&D Data CoE,GlaxoSmithKline,"Dallas, TX 75243 (Northeast Dallas area)",,"Experience designing and building complex, high performance data ingestion pipelines using Big Data technologies...."
Software Engineering Manager,Axxess Healthcare Consult,"Dallas, TX",,"Prioritize issues and lead the charge on challenging bugs, when needed Engage with key leaders to drive the vision and overall priorities to deliver quality..."
Senior Data Engineer,"InfoSpace, Inc.","Irving, TX",,"Establish lean data governance to drive data standards and data quality. Define and build technical/data architecture for data warehouse, data marts and big..."
Senior Software Engineer (Artificial Intelligence/Machine Learning),Walmart,"Plano, TX 75086",,"2+ years of experience with data sources and platforms (Unix/Linux, Teradata, Hadoop, Oracle, SQL Server and DB2)...."
Data Scientist | Global Data & Content,Solera,"Westlake, TX",,Data modeling experience. Big Data Processing Platforms:. Data mining knowledge and experience. Our Global Data & content team develops global solutions and is...
Software Engineering Manager,Axxess Healthcare Consult,"Dallas, TX",,"Prioritize issues and lead the charge on challenging bugs, when needed Engage with key leaders to drive the vision and overall priorities to deliver quality..."
Senior Software Engineer (Artificial Intelligence/Machine Learning),Walmart,"Plano, TX 75086",,"2+ years of experience with data sources and platforms (Unix/Linux, Teradata, Hadoop, Oracle, SQL Server and DB2)...."
"Director, Data Scientist",KPMG,"Dallas, TX",,"Retrieve, prepare, and process a rich data variety of data sources such as social media, news, internal/external documents, emails, financial data, and..."
"Director, Data Scientist - Government",KPMG,"Dallas, TX",,"Utilize a variety of rich variety of data sources such as web data, internal/external documents, emails, financial, transactional, sales, and operational data;..."
Open Rank Faculty in Voice Disorders,University of Texas at Dallas,"Richardson, TX",,Contribute assessment information and data as requested through the administration and the Assessment Team....
Senior Data Engineer,HD Vest,"Irving, TX",,"Establish lean data governance to drive data standards and data quality. Define and build technical/data architecture for data warehouse, data marts and big..."
Big Data Software Engineer,AT&T,"Plano, TX",,"Position will interact with data scientists and industry experts to understand how data needs to be converted, loaded and presented...."
Research Engineering Scientist Associate (S00329P),University of Texas at Arlington,"Arlington, TX",,"Research Engineering Scientist Associate (S00329P). Conduct day to day technical operations of the GC, including management of inventory, provision of data and..."
Big Data Scientist - IRV,RPC Solutions,"Dallas-Fort Worth, TX",,"Big Data Scientist. Extend/augment company data with third party data, enhance data collection procedures to include information required to build analytic..."
Senior Data Analytics Internal Auditor,NOKIA,"Irving, TX",,"MS Business Analytics, Masters Data Analytics, Masters Information & Data Science) is a plus. Familiarity with data visualization tools (i.e...."
"Director, Design Engineer - R&D Data CoE",GlaxoSmithKline,"Dallas, TX 75243 (Northeast Dallas area)",,"Work knowledge and experience with integration of data from multiple data sources. Architect the design, lead the build of complex data movement jobs to process..."
Payroll Transaction Specialist,NOKIA,"Irving, TX",,Provide data for accruals and payment amounts to SAS. Deliver and consolidate payroll data for payroll processing....
Data Management Architect,Citi,"Irving, TX",,"You get to work alongside data scientists, architects and forward-thinking business partners by providing services that enable solutions around data collection,..."
Business Development Manager - North America Western Region,Granta Design,"Dallas, TX",,Our software manages data relating to materials and applies that data for education and to support decisions in industry....
Environmental Engineer/Geologist/Scientist,GHD,"Dallas, TX",,"Prepare routine correspondence, data reports, standardized documents and work plans for internal and client review...."
Administrative Assistant II (S00557P),University of Texas at Arlington,"Arlington, TX",,(UT Share – UT data management system experience). Help arrange visits from international scientists and visiting professors....
"D11-Denton, TX. Temporary Field Technician",National Ecological Observatory Network Inc,"Denton, TX",,"Records data from sample collection; A 30+ year project dedicated to understanding how changes in climate, land use and invasive species impact ecology, the..."
"BioWatch Lead Biological Scientist - Dallas, TX",Patricio Enterprises,"Dallas, TX",,BIOWATCH LEAD BIOLOGICAL SCIENTIST. Entering data owned by the state/local public health laboratory into computerized or computer-linked systems;...
Global Services Marketing Manager,NOKIA,"Plano, TX",,A good understanding of services around cloud and data centers is appreciated. Support UK Data Center Services team in driving market opportunities with tailor...
Senior Manager- Prescriptive Analytics,Verizon,"Irving, TX 75038",,"Experience using data munging, data engineering, and feature engineering software. Experience using data munging, data engineering, and feature engineering..."
Environmental Project Engineer,"Alliance Source Testing, LLC","Lewisville, TX",,Test data quality control. Alliance Source Testing (Alliance) is currently seeking to fill a Project Scientist position....
Project Industrial Hygienist,Terracon,"Dallas, TX 75247 (Northwest Dallas area)",,Research regulatory standards and hazard data. Evaluates complex laboratory and field data and assembles in written reports....
Professional-Big Data Software Eng,AT&T,"Plano, TX",,"Interacts with data scientists and industry experts to understand how data needs to be converted, loaded and presented...."
"D11-Denton, TX. Lead Temporary Field Technician",National Ecological Observatory Network Inc,"Denton, TX",,"Records data from sample collection; A 30+ year project dedicated to understanding how changes in climate, land use and invasive species impact ecology, the..."
Sensory and Shelf - Life Technician,Dr Pepper Snapple Group,"Plano, TX",,"Capture data from SLIPP tests. Compile data and help write shelf life final reports. Under the guidance of senior sensory scientists, prepare sample for use in..."
Product Development Engineer,NCH Corporation,"Dallas, TX",,"Develop test methods, conduct testing, data analysis, and evaluation to determine or prove performance and reliability or understand quality issues...."
Senior Fire Protection Engineer - Dallas,"Wiss, Janney, Elstner Associates","Dallas, TX",,"Ability to record data clearly and write passages for reports, letters, etc. Analyzes research and investigation data and develops alternate schemes for solving..."
Senior Internal Auditor,NOKIA,"Irving, TX",,Assist in design of internal audit program routines using data analytics to assess the effectiveness and efficiency of business process controls....
Data Scientist,"InfoVision, Inc.","Dallas, TX 75201 (City Center District area)",,"Candidates must be LOCAL to DALLAS, TXSenior Data Scientist- Data Analytics and ModellingTo support Data Analytics effort of various Initiatites of Network Data..."
Marketing Data Scientist,IDR,"Dallas, TX",,Marketing Data Scientist. Marketing Data Scientist Responsibilities:. Marketing Data Scientist Top Skills:. IDR is seeking a Marketing Data Scientist to come...
Marketing Data Scientist,IDR,"Dallas, TX",,Marketing Data Scientist. Marketing Data Scientist Responsibilities:. Marketing Data Scientist Top Skills:. IDR is seeking a Marketing Data Scientist to come...
Mission Critical Network Tranformation Solution Architect,NOKIA,"Plano, TX",,"Create upsell opportunities based on customer insights and collected data in close cooperation with CTs. Serving customers in over 100 countries, our research..."
Federation SSO Engineer,NBI Resources,"Richardson, TX",,Our core team of Computer scientists and Data Engineers have a passion for building tools that solve our clients most challenging and complex technical problems...
Data Scientist,"InfoVision, Inc.","Dallas, TX 75201 (City Center District area)",,"Candidates must be LOCAL to DALLAS, TXSenior Data Scientist- Data Analytics and ModellingTo support Data Analytics effort of various Initiatites of Network Data..."
Software Engineer,NBI Resources,"Dallas, TX",,Our core team of Computer scientists and Data Engineers have a passion for building tools that solve our clients most challenging and complex technical problems...
Construction Materials Testing Technician,Kleinfelder,"Irving, TX",,"We are engineers, scientists, and construction professionals providing solutions that improve our clients’ transportation, water, energy, and other private..."
Mgr Micro and ARS,Mary Kay Inc,"Dallas, TX 75247 (Northwest Dallas area)",,Must have excellent interpersonal and communication skills in order to interface with all levels of management and to manage a team of Scientists....
Embedded Software Developer,NBI Resources,"Plano, TX",,Our core team of Computer scientists and Data Engineers have a passion for building tools that solve our clients most challenging and complex technical problems...
Program Business Manager,NOKIA,"Irving, TX",,Fulfil required Care/Project reporting activities including Installed Base (IB) data gathering activities**....
Data Scientist,Datanomics,"Irving, TX 75039",$58 an hour,"Datanomics, a full service provider of computer consulting services since 1982, is currently seeking a Data Scientist for a contract position in Irving, TX.No..."
Digital & Technology Manager,CBRE,"Dallas, TX",,"Partner with data engineers, data scientists to help ""tell the story"" behind the data. Engage in programming, data management and analysis of various data..."
Java Software Engineer,NBI Resources,"Dallas, TX",,Data Integration and Design Pattern Experience. Our core team of Computer scientists and Data Engineers have a passion for building tools that solve our clients...
Senior DataStage Developer w/ Kafka and Spark,Mastech Digital,"Dallas, TX",,"Experience collaborating in small teams spanning engineers, product designers, and data scientists. Experience with medium-to-large data pipelines:...."
"Need Data Scientist -Irving ,TX -12+ months",Newt Global,"Irving, TX 75038",,"Data ScientistIrving, TX12+ months Contract Top requirements:. Conduct regression analysis Deliver key data driven insights ad recommend actions Gerald Devotta..."
Senior Manufacturing Technician,DRS Technologies,"Dallas, TX",,"Attention to detail and excellent data collection and reporting skills. Provides technical support to engineers and scientists on moderately complex components,..."
Pivotal Cloud Foundry SME,NBI Resources,"Richardson, TX",,Experience with data storage and data backup technologies. Our core team of Computer scientists and Data Engineers have a passion for building tools that solve...
Cloud Systems Administrator,NBI Resources,"Richardson, TX",,Experience with data storage and data backup technologies. Our core team of Computer scientists and Data Engineers have a passion for building tools that solve...
Enterprise Account Executive,Gigster,"Dallas, TX",,Intelligent tools powered by data from thousands of past projects take our network to superhuman levels of efficiency....
Data Scientist,"Adi WorldLink, LLC","Frisco, TX 75034",,"Please send me your resume to nisha.s@worldlink-us.com - provided by Dice Masters graduate, data analytics, statistical tools, regression, linear analysis..."
Manager (S00365P),University of Texas at Arlington,"Arlington, TX",,"Ability to collect and analyze data, identify trends and institute operational changes. Extensive experience interacting effectively with all levels of..."
Pivotal Cloud Foundry SME,NBI Resources,"Richardson, TX",,Experience with data storage and data backup technologies. Our core team of Computer scientists and Data Engineers have a passion for building tools that solve...
10X Full Stack Engineer & Data Scientist (Deep Learning experience crucial),Sabre,"Southlake, TX",,10X Full Stack Engineer and Data Scientist. Strong SQL/ETL data manipulation skills required advanced data wrangling techniques....
Senior Manufacturing Technician,DRS Technologies,"Dallas, TX",,"Attention to detail and excellent data collection and reporting skills. Provides technical support to engineers and scientists on moderately complex components,..."
Cloud Systems Administrator,NBI Resources,"Richardson, TX",,Experience with data storage and data backup technologies. Our core team of Computer scientists and Data Engineers have a passion for building tools that solve...
"Data Scientist / Big Data / Analytics / Machine Learning / Grand Prairie, TX",Lockheed Martin,"Grand Prairie, TX 75051",,This position is for a Data Scientist to join the advanced computational engineering production analytics team....
"Staff Data Scientist / Big Data / Analytics / Machine Learning / Grand Prairie, TX",Lockheed Martin,"Grand Prairie, TX 75051",,This position is for a Data Scientist to join the advanced computational engineering production analytics team....
Enterprise Account Executive,Gigster,"Dallas, TX",,Intelligent tools powered by data from thousands of past projects take our network to superhuman levels of efficiency....
Sr Engineer Process,Mary Kay Inc,"Dallas, TX 75247 (Northwest Dallas area)",,"Requires an advanced knowledge of scale-up design and validation, technology transfer to production, equipment capabilities and translations, and experimental..."
IT Project Manager,NBI Resources,"Richardson, TX",,Our core team of Computer scientists and Data Engineers have a passion for building tools that solve our clients most challenging and complex technical problems...
Marketing Research Analyst,Hyundai Agency Inc.,"Carrollton, TX 75007",,"Gather data and analyze prices, sales, and methods of marketing and distribution. Post by Jobing - Marketing Research Analyst (Carrollton, TX) Research market..."
Java Engineer,NBI Resources,"Dallas, TX",,Data Integration and Design Pattern Experience. Our core team of Computer scientists and Data Engineers have a passion for building tools that solve our clients...
Clinical Research Finance Analyst - Simmons Cancer Center - Cancer Research,UT Southwestern Medical Center,"Dallas, TX 75390 (Northeast Dallas area)",,Clinical Research Finance Analyst - Simmons Cancer Center - Cancer Research Job Number: 300176 Category: Professional & Executive Location: 5323 Harry...
Customer Data Scientist / Solutions Architect,h2o.ai,"Dallas, TX 75202 (City Center District area)",,Be the technical expert and data scientist leader for sales cycles. Can you sling code proficiently in at least one language used by data scientists and/or data...
Simio Consultant,Oxford Global Resources,"Dallas, TX 75261",,"The team consists of two data scientists and a BI developer. Dallas, TXLength of Assignment:...."
"Business Solutions Consultant I - Automotive Retail - Service & Parts - Dallas, TX",CDK Global,"Dallas, TX",,"From data scientists to sales and client service experts, we’re hiring to support your growth and ours - Green light your career...."
Health Analytics Advisory Manager - Health & Public Service (SW),Accenture,"Dallas, TX",,"Data management and data visualization skills. Understanding of analytics roles and responsibilities (e.g., data scientist)...."
"Staff Software Engineer / Web Visualizations / CSS / JavaScript / Grand Prairie, TX",Lockheed Martin,"Grand Prairie, TX 75051",,"Works collaboratively with data scientists, business consultants, and other software engineers to create dynamic data visualizations to help our customers make..."
Perl Developer,NBI Resources,"Richardson, TX",,Our core team of Computer scientists and Data Engineers have a passion for building tools that solve our clients most challenging and complex technical problems...
