position,company,location,salary,summary
Technical Project Manager - Data Analysis,Capital One,"Seattle, WA",,Technical Project Manager - Data Analysis. At least 3 years Data Analysis OR Business Systems experience. Demonstrate the ability to understand and work with...
Data Scientist(Position5),Posh Technologies,"Redmond, WA",,Perform and interpret data studies and product experiments concerning new data sources or new uses for existing data sources....
Head of Data Science,Microsoft,"Redmond, WA 98052",,"Build a team of highly talented data scientists. 10 years’ experience in data analytics or data sciences. 15+ years of relevant experience in data analytics,..."
CMC Quantitative Scientist / Statistician,Juno Therapeutics,"Seattle, WA 98109 (Westlake area)",,"The CMC Quantitative Scientist / Statistician works collaboratively with Tech R&D, Process Development, Manufacturing Operations, Life Cycle Management,..."
Senior Data Scientist,Microsoft,"Redmond, WA 98052",,"As part of this process, and with support from our data platform and engineering team, you will be working with huge volumes of data to solve real-world data..."
Data Analyst/Research Specialist (Contract),Zillow,"Seattle, WA 98101 (Downtown area)",,2-5 years experience managing data and/or analytics. Work with other analysts to ensure that insights data integrity is checked and verified....
Software Engineer II - Azure Machine Learning,Microsoft,"Redmond, WA 98052",,"Experience with cloud and data platforms such as Microsoft Azure, Hadoop, SPARK, etc. is a plus. Experience in systems, networking, data structures, analysis of..."
RESEARCH SCIENTIST 4,University of Washington,"Seattle, WA",,"Contribute, as part of a team, to significant data science software projects using appropriate technologies in large-scale data management, and/or machine..."
"HR Business Partner, AR/VR Research",Facebook,"Redmond, WA",,"Provide rigorous data analysis and reporting solutions based on business needs. Experience supporting Research Scientist teams, especially in a fast paced, fast..."
"Principal Machine Learning Scientist, Digital Practice",Nordstrom,"Seattle, WA",,Provide technical mentorship to data scientists and guide technical thinking. You will be working with a team of talented and creative Data Scientists and...
"Data Analyst, Research Operations ��� Business Integrity",Facebook,"Seattle, WA",,"Data analysis skills. Data Analysts leverage Integrity data and tools to identify and communicate key metrics, insights, and information...."
Data Scientist,Getty Images,"Seattle, WA 98103 (Green Lake - Wallingford area)",,We’re looking for a data scientist to connect people with striking visuals that fit their project and brand....
Data Scientist,Indeed,"Seattle, WA",,"As a Data Scientist at Indeed your role is to follow the data. Can fish for data:. Have full stack experience in data collection, aggregation, analysis,..."
INSTITUTIONAL RESEARCH & DATA ANALYST,University of Washington,"Seattle, WA",,Ability to quickly learn new data models and data management systems; The Institutional Research and Data Analyst is an integral member of the Institutional...
"decision scientist, people analytics - SSC - Seattle, WA",Starbucks,"Seattle, WA 98134 (Industrial Complex area)",,"This role requires performing advanced analytics and synthesizing employee (including survey data), customer (including survey data), and financial data to tell..."
Head of Data Science,Microsoft,"Redmond, WA 98052",,"Build a team of highly talented data scientists. 10 years’ experience in data analytics or data sciences. 15+ years of relevant experience in data analytics,..."
Senior Data Scientist,Microsoft,"Redmond, WA 98052",,"As part of this process, and with support from our data platform and engineering team, you will be working with huge volumes of data to solve real-world data..."
Data Scientist(Position5),Posh Technologies,"Redmond, WA",,Perform and interpret data studies and product experiments concerning new data sources or new uses for existing data sources....
Summer Internship @ Coupang,Coupang(TECH),"Seattle, WA",,Experience with Spark/Hadoop or other big data processing platforms. The group of scientists and engineers will both help and challenge you in creating...
Software Engineer II - Azure Machine Learning,Microsoft,"Redmond, WA 98052",,"Experience with cloud and data platforms such as Microsoft Azure, Hadoop, SPARK, etc. is a plus. Experience in systems, networking, data structures, analysis of..."
Research Analyst,BGC Partners,"Seattle, WA",,"Maintains the market data integrity used in the research function, which includes overseeing data collection, data input/verification and review, by salespeople..."
Data Engineer,ViaSat,"Seattle, WA","Estimated salary: $116,000 - $148,000 a year","As a software engineer, you'll build the systems and tools that the data scientists use to perform their analysis...."
"HR Business Partner, AR/VR Research",Facebook,"Redmond, WA",,"Provide rigorous data analysis and reporting solutions based on business needs. Experience supporting Research Scientist teams, especially in a fast paced, fast..."
"Research Scientist, Audio",Axon,"Seattle, WA 98103 (Green Lake - Wallingford area)",,"Ideal Scientist would have done original deep learning research pertaining to audio (natural language processing, sound source separation, video diarization,..."
"Business Analytics Specialist, Strategy and Commercial Analytics",Microsoft,"Redmond, WA 98052",,"In this role, you will be in a project-based setting, collaborating with other roles to solve complex and forward-looking business problems (Business..."
"data scientist senior, Pricing and Testing Analytics - Seattle, WA",Starbucks,"Seattle, WA 98134 (Industrial Complex area)",,"Performs exploratory data analysis, cleanses, massages, and aggregates data. Extracts data from various databases;..."
Principal Machine Learning Engineer (Analytics),Redfin,"Seattle, WA",,"As a Principal Data Science Engineer, your job is to identify and solve challenging problems and productize our massive store of market and user data to turn it..."
Business Analysis Manager - Data Science,T-Mobile,"Bellevue, WA 98006 (Somerset area)","Estimated salary: $104,000 - $133,000 a year","Comfort in extracting, consolidating, and analyzing large sets of data. Proficient with SQL, Excel (VBA, charting, etc.), Tableau and/or other data..."
"Senior Data Scientist, Placed",Snap Inc.,"Seattle, WA",,"We’re looking for a Senior Data Scientist to join Placed, a subsidiary of Snap Inc! Experiences with large scale data processing (e.g...."
Principal Machine Learning Engineer (Analytics),Redfin,"Seattle, WA",,"As a Principal Data Science Engineer, your job is to identify and solve challenging problems and productize our massive store of market and user data to turn it..."
"Senior Data Scientist, Placed",Snap Inc.,"Seattle, WA",,"We’re looking for a Senior Data Scientist to join Placed, a subsidiary of Snap Inc! Experiences with large scale data processing (e.g...."
Staff Machine Vision / Machine Learning Engineer,Microvision Inc.,"Redmond, WA",,Practical knowledge of digital filtering and 3D point cloud data conditioning with vectorization and semantic image segmentation and object recognition....
"data scientist senior, Pricing and Testing Analytics - Seattle, WA",Starbucks,"Seattle, WA 98134 (Industrial Complex area)",,"Performs exploratory data analysis, cleanses, massages, and aggregates data. Extracts data from various databases;..."
Data Scientist,Amplero,"Seattle, WA 98101 (Downtown area)",,"As an Amplero Data Scientist you would:. You’re an expert with data analysis and visualization tools such as Python (including NumPy, SciPy, Pandas, scikit..."
Data Scientist,zulily,"Seattle, WA 98121 (Belltown area)",,"We are fast-paced, innovative, data- and metric-driven. A Master's Degree with a concentration in Data Science / Analytics...."
Data Scientist,Infox Consulting,"Seattle, WA",,"As part of Data Scientists, Operations Researchers, Visual. Prepare data for analysis. Optimization, predictive modelling, and big data analytics...."
Lead Data Scientist,Microsoft,"Redmond, WA 98052",,Demonstrated leadership in mentoring and training other Data Scientists. The Microsoft Data Insights Domain is looking for a Lead Data Scientist to join an...
"Financial Analyst, Oculus Research",Facebook,"Redmond, WA",,"(Redmond, WA) Careers at Oculus Part of Facebook The Financial Planning & Analysis team oversees our investments in headcount, operating expenses and capital..."
RESEARCH SCIENTIST ENGINEER PRINCIPAL,University of Washington,"Seattle, WA",,Perform primary data quality evaluation and review variant results. The Department of Genome Sciences has an outstanding opportunity for a RESEARCH SCIENTIST...
Senior Data Analyst,Microsoft,"Redmond, WA 98052",,"Also includes extensive stakeholder engagement and close collaboration with and leveraging efforts of data scientists, data engineers and other data analysts of..."
Statistician,T-Mobile,"Bellevue, WA 98006 (Somerset area)",,Data extraction and data mining experience for modeling and analysis. Determine statistically significant patterns in data;...
"Director, Product Management, Machine Learning",Zillow Group,"Seattle, WA",,Be technically deep and command the respect of the highly talented data scientists and engineers. Our group builds the ETL systems and data marts that enables...
"Analyst, Research",JLL,"Seattle, WA",,"This team member will enhance our offerings in the areas of business intelligence, data visualization, and graphical output...."
Principal Data Scientist/Engineer,HERE Technologies,"Seattle, WA",,"The CTO Data Science team is a mix of hard core data scientists, data architects and software engineering geeks...."
Staff Machine Vision / Machine Learning Engineer,Microvision Inc.,"Redmond, WA",,Practical knowledge of digital filtering and 3D point cloud data conditioning with vectorization and semantic image segmentation and object recognition....
Lead Data Scientist,Microsoft,"Redmond, WA 98052",,Demonstrated leadership in mentoring and training other Data Scientists. The Microsoft Data Insights Domain is looking for a Lead Data Scientist to join an...
"Financial Analyst, Oculus Research",Facebook,"Redmond, WA",,"(Redmond, WA) Careers at Oculus Part of Facebook The Financial Planning & Analysis team oversees our investments in headcount, operating expenses and capital..."
DATA & APPLIED SCIENTIST,Microsoft,"Redmond, WA 98052",,"Knowledge and experience working with cloud computing data platforms (e.g. Knowledge and experience in machine learning, data mining, information retrieval or..."
Machine Learning Scientist,Amazon Corporate LLC,"Seattle, WA",,"Experience in the real-time processing of high-velocity time series data. Experience working with big data and relevant techniques, e.g. unsupervised learning...."
END DEVICE SUPPORT SPECIALIST,University of Washington,"Seattle, WA","$4,299 - $5,782 a month",Ensure that procedures are followed to ensure the security and integrity of data and software. UW Medicine’s mission is to improve the health of the public by...
Principal Data Scientist Manager,Microsoft,"Redmond, WA 98052",,"An ideal candidate has experience leading developers, applied researchers and data scientists. Experience with ML tools to build models and analyze data (e.g...."
AIMS – Machine Learning Mgr K,BOEING,"Seattle, WA",,"Database management systems, data warehouse (e.g., Teradata), big data. Skilled scientists and thinkers...."
Statistical Geneticist,Adaptive Biotechnologies,"Seattle, WA 98102 (Capitol Hill area)",,"Experience collaborating with wet lab scientists on data generation and analysis. Statistics, Biostatistics, Computational Biology, Programming, Data..."
Machine Learning Engineer - SEATTLE,Businessolver,"Seattle, WA",,"Experience with large data sets. Skilled at data visualization and presentation. PhD in Machine Learning, Data Mining, Statistics, Applied Mathematics, or a..."
RESEARCH ECONOMIST,Microsoft,"Redmond, WA 98052",,Research Economists work closely with Chief Economist Preston McAfee and his team of economists and data scientists on high-impact projects in a supportive...
"Intern, Research",Fred Hutchinson Cancer Research Center,"Seattle, WA 98109 (Westlake area)",,"This will include verifying the accuracy of research study data, preparing data for computer input, recording data in research database files and data..."
Senior Data Scientist,The Boston Consulting Group,"Seattle, WA 98101 (Downtown area)",,"Build and manage a team of Junior Data Scientists; Strong understanding of data transformation, and software integration methods...."
Senior Data Scientist,Rover,"Seattle, WA",,"What does Data Science mean at Rover? You’re a deeply analytical thinker who is passionate about finding structure in data, and using data to drive real value..."
Software Engineer- Machine Learning,Belkin,"Seattle, WA",,"What you’re getting into We’ve got big collaborative spaces for your big ideas, so bring an open mind and leave your suit in the closet. We all are committed..."
"Senior Manager, Data Science",Porch,"Seattle, WA",,"You will lead a team of data scientists, analysts, and engineers to build scalable solutions to complex problems across the organization...."
Data Integration Manager,BOEING,"Bellevue, WA",,"Innovate on monetizing data and build data products. Work with software development, data science and analytics product management team to ingest data and..."
Principal Data Scientist,Redfin,"Seattle, WA",,"As a Principal Data Science Engineer, your job is to identify and solve challenging problems and productize our massive store of market and user data to turn it..."
Principal Data Scientist,SpaceCurve,"Seattle, WA",,"Lead Data Scientist. To be considered for our Lead Data Scientist, you will need:. You’ve been a data scientist longer than the term’s been in vogue...."
Data Engineer,PACCAR,"Renton, WA",,"Models physical/application data requirements in a data model tool, such as ERWin data modeler. Support Data Analysts and Research Scientist in analyzing usage..."
"Data Scientist, Analytics",Facebook,"Seattle, WA",,We’re looking for Data Scientists to work on our core and business products (ex. Experience manipulating data sets through statistical software (ex....
User Researcher II,Microsoft,"Redmond, WA 98052",,"Collaborate with data scientists to derive insights from telemetry and other quantitative data, complementing other research that you will conduct on your own..."
Software Engineer - Machine Learning / Data Science,eBay Inc.,"Bellevue, WA",,Be able to extract patterns from large sets of data in order to deliver business insights from data Basic Qualifications:....
Data Scientist,eBay Inc.,"Bellevue, WA",,"Help eBay take data to the next level. Hadoop, Hive, Pig, Spark, H2O, etc. -A data miner. Be able to extract patterns from large sets of data in order to..."
Research Engineer-Sensor Software (ARC),Facebook,"Redmond, WA",,"Profile and optimize the performance of complex sensor systems, in partnership with hardware and software research scientists...."
Data Integration Leader,BOEING,"Bellevue, WA",,5plus years experience with big data integration and Hadoop based data lakes. Skilled scientists and thinkers....
"Senior Data Scientist - Imagination Data Science, Business Insurance",Liberty Mutual,"Seattle, WA","$111,500 - $160,000 a year",Imagination Data Science. (IDS) is seeking a Senior Data Scientist at the Assistant Director or Director. Help interpret insurance data....
"Research Intern, Machine Learning (PhD University Student)",Facebook,"Seattle, WA",,"Comfort manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources. Perform research that enables learning the semantics of..."
APPLIED SCIENTIST 2,Microsoft,"Bellevue, WA",,Data mining and analytics. We are looking for a Senior Applied Scientist or Senior Machine Learning Scientist to incubate technologies from end to end to make...
Applied Scientist 2- Speech,Microsoft,"Bellevue, WA",,You will find great R&D opportunities on real data sets provided by one of the world’s largest speech/online data feedback loop....
"Research Scientist, Intelligent Vision System (PhD University Grad)",Facebook,"Redmond, WA",,"Collaborate with internal and external computer vision scientists, hardware and software architects, perception scientists, and optical experts on cutting edge..."
"Senior Data Scientist, Machine Learning","ExtraHop Networks, Inc.","Seattle, WA",,"Demonstrate and share your passion and understanding of data science. Big Data , the cloud, elastic computing, SaaS, AWS, BYOD, HPC, SDN—we do it all...."
Data Scientist - Analytics Engineering,Swisslog,"Kirkland, WA",,"Data Scientist - Analytics Engineering Location:. Kirkland, WA The Data Scientist is a key member of our Pharmacy Automation Software Analytics team and will..."
"Clinical Data Analyst, Evaluation and Research",Providence Health & Services,"Renton, WA 98057",,"Create datasets for analysis from multiple sources, including insurance claims data, survey data, large population datasets, and financial data in addition to..."
Research Scientist II (GMP),Seattle Children's Hospital,"Seattle, WA",,"Please note this position is for a GMP Research Scientist I or II; Makes detailed observations, records data, as well as assesses the processes and results for..."
Sr. Staff Machine Vision / Machine Learning Engineer.,Microvision Inc.,"Redmond, WA",,Practical knowledge of digital filtering and 3D point cloud data conditioning with vectorization and semantic image segmentation and object recognition....
Permanent Fish Hatchery Specialist 2 In-training *10952-17,State of Washington,"King County, WA","$2,262 - $3,353 a month",Data Collection and Reporting. Lead others in accurately collecting and reporting data. Understand requests of Cedar River Hatchery Adaptive Management Plan...
Research Scientist II (GMP),Seattle Children's Hospital,"Seattle, WA",,"Please note this position is for a GMP Research Scientist I or II; Makes detailed observations, records data, as well as assesses the processes and results for..."
Software Engineer - Azure,Microsoft,"Redmond, WA 98052",,"Did you ever desire to universally accessible storage system to record the all knowledge known to mankind, to keep all the books/music/videos ever created, or..."
"Applied Research Scientist, Speech Recognition Acoustic Modeling",Facebook,"Seattle, WA",,Facebook is seeking Speech Recognition Research Scientist to join our Speech Team in Seattle. Optimizing acoustic model training procedures especially...
Research Scientist I,Seattle Children's Hospital,"Seattle, WA",,"Statistical analysis software (beyond GraphPad), mammalian cell electroporation, gene vector production and analysis, or genomics data processing...."
"Business Intelligence Engineer, GTM",Groupon,"Seattle, WA 98101 (Downtown area)",,"Monitoring and optimization of existing and new campaigns and experiments through data analysis Collaborate with business stakeholders, software developers,..."
VP of Science and Innovation,WISErg,"Redmond, WA 98052",,"Develop and implement field trial protocols, supervise trial activity and data presentation, work closely to develop presentation materials, and communicate..."
Computer Vision Scientist,NVIDIA,"Redmond, WA",,We are now looking for a Computer Vision Scientist. Solidify existing algorithms working with large amounts of real data and improve the quality of algorithmic...
Machine Learning Engineer,Avvo,"Seattle, WA 98104 (First Hill area)",,"Help drive optimization, testing and tooling to improve data quality. You preferably have experience with data processing and storage frameworks like Hadoop,..."
Software Engineer - Azure,Microsoft,"Redmond, WA 98052",,"Did you ever desire to universally accessible storage system to record the all knowledge known to mankind, to keep all the books/music/videos ever created, or..."
Advanced Research Analyst,Qualtrics,"Seattle, WA",,"Qualtrics is a rapidly growing software as a service company backed by three of the top venture capital firms in the world, Sequoia Capital, Accel Partners..."
Sr. Staff Machine Vision / Machine Learning Engineer.,Microvision Inc.,"Redmond, WA",,Practical knowledge of digital filtering and 3D point cloud data conditioning with vectorization and semantic image segmentation and object recognition....
Data Scientist,Spectrum Brands,"Seattle, WA",,"The Data Scientist will lead our emerging data analytics platform through applying statistical, algorithmic, mining, and visualization techniques that integrate..."
Research Scientist -- Computer Vision & Machine Learning,Infox Consulting,"Seattle, WA",,Responsibilities: • Implement innovative industry applications. • Develop efficient algorithms or demos to advance the areas such as video-based behavior...
Data Scientist 3,Oracle,"Seattle, WA",,"Data Scientist 3-17000UOG. Oracle’s Public Cloud team is hiring Senior Level Data Scientists. Excellent understanding of data mining, machine learning and data..."
"Software Engineer, Machine Learning",Facebook,"Seattle, WA",,"Machine learning, recommendation systems, pattern recognition, data mining or artificial intelligence. Develop highly scalable classifiers and tools leveraging..."
Senior Data Scientist,Dito,"Seattle, WA",,"Capability to manage junior Data Scientists, and direct work accordingly. As a Senior Cloud Data Scientist, you will guide customers on how to ingest, store,..."
Food Scientist,Intellectual Ventures Management,"Bellevue, WA",,Personally handle data analysis in order to form conclusions that directly shape the message of the books....
"Commerce Trust Analyst, Research Operations ��� Business Integrity",Facebook,"Seattle, WA",,Data analysis skills. Passionate about diving into the world of big data and trends analyses? They will be passionate about using data to enhance and advocate...
"Software Engineer, Machine Learning",Facebook,"Seattle, WA",,"Machine learning, recommendation systems, pattern recognition, data mining or artificial intelligence. Develop highly scalable classifiers and tools leveraging..."
"Commerce Trust Analyst, Research Operations ��� Business Integrity",Facebook,"Seattle, WA",,Data analysis skills. Passionate about diving into the world of big data and trends analyses? They will be passionate about using data to enhance and advocate...
Market Research Analyst - Analyst Development Program,Ipsos North America,"Bellevue, WA",,"Love data, consumer decision-making, and puzzles. Would you like to work with a team of passionate problem-solvers dedicated to bringing research insights and..."
Market Research Analyst,Penn Schoen Berland,"Seattle, WA",,We are seeking qualified Analysts to join our team in Seattle. Analysts work as part of a dynamic communications consulting/market research team conducting...
"Manager Data Scientist, Digital Practice",Nordstrom,"Seattle, WA",,"Manager Data Scientist, Digital Practice. Data Science Manager, Digital Practice. Communicate insights and recommend areas for further data discovery...."
Senior Data Scientist,Dito,"Seattle, WA",,"Capability to manage junior Data Scientists, and direct work accordingly. As a Senior Cloud Data Scientist, you will guide customers on how to ingest, store,..."
Data Scientist - Transformation Team,T-Mobile,"Bellevue, WA 98006 (Somerset area)",,"Experience with queries to extract and transform data from multiple data sources, including Oracle, Teradata, and SQL Server...."
SENIOR APPLIED SCIENTIST,Microsoft,"Redmond, WA 98052",,"Learning, Data Mining or Artificial Intelligence Preferred. We are looking for talented scientists that have applied experience in the fields of Machine..."
"Statistical Research Associate, SCHARP",Fred Hutchinson Cancer Research Center,"Seattle, WA 98109 (Westlake area)",,"Provide input into data collection, data management and analysis systems; Experience collaborating with others to determine what data is needed, what data..."
Research Scientist I - EX,Seattle Children's Hospital,"Seattle, WA",,"This position will make detailed observations, record data, and present results. Previous experience with methods in bacteriology, molecular biology and..."
"Sr. Engineer, Machine Learning",Adobe,"Seattle, WA",,"Solid understanding of algorithms, data structures, object-oriented design, and user experience fundamentals...."
Administrative Assistant 3 in FOB - Bell...,Washington State Patrol,"Bellevue, WA","$2,778 - $3,612 a month",Forensic Scientists who process evidence that assists in prosecuting criminal cases; Must be proficient in computer software (all Microsoft programs) and data...
Senior Data Scientist - SAP Business Network,SAP,"Bellevue, WA",,This senior Data Scientist will have an entrepreneurial spirit and a gift for being able to explain complex concepts to any audience....
Scientist I,EA Engineering Science and Technology,"Seattle, WA",,"Performing environmental compliance audits, and/or field work to sample soil, water and sediment, to include data analysis as directed...."
"Sr Decision Scientist, Services Insights, WW Digital, Services & Success",Microsoft,"Redmond, WA 98052",,"Sr Decision Scientist, Enterprise Services. Exposure to Analytics / Big Data, large scale computing systems like COSMOS, Hadoop, MapReduce and other big data..."
Sensor Characterization Engineer,Facebook,"Redmond, WA",,"Responsible for data collection, processing algorithm development, and test automation. Collaborate with internal and external design team, computer vision..."
Research Scientist - Radiation Oncology Research,"Swedish Medical Center - Seattle, WA","Seattle, WA 98194 (Downtown area)",,Experience with computer programming and data analysis. The research scientist will investigate innovative techniques to improve the planning and delivery of...
Software Development Engineer - Machine Learning,Conga,"Seattle, WA 98104 (First Hill area)",,Knowledge of industry standards and trends in big data and machine learning. Bachelor’s Degree in Computer Science or equivalent experience and 3+ years of...
Data Scientist Job,Novo Nordisk,"Seattle, WA 98109 (Westlake area)",,Title Data Scientist. The Data Scientist is expected to:. The Data Scientist reports to a DRI-US Senior Project Manager....
Data Scientist - Groupon Goods,Groupon,"Seattle, WA 98101 (Downtown area)",,We are looking for a Data Scientist who will join an influential team to guide the Groupon Goods product roadmap by deriving meaningful insights from the wealth...
NLP Data Scientist,Fred Hutchinson Cancer Research Center,"Seattle, WA 98109 (Westlake area)",,This is a data scientist and developer position within the data sciences group of the Hutch Data Commonwealth....
RESEARCH ELECTRICAL ENGINEER 1,University of Washington,"Seattle, WA",,"Students, scientists, engineers, and physicians come together here to develop innovative and cost-effective approaches to improve health care...."
Systems Software and Drivers Engineer,Facebook,"Redmond, WA",,Come work alongside expert software engineers and research scientists to create the technology that makes VR and AR pervasive and universal....
"Senior Consultant, Advanced Analytics",Fractal Analytics,"Seattle, WA",,"Knowledge of data conversion strategy, capturing data, creating source to target definitions for ETL/ data flow process, data quality and data base management...."
Data Architect,T-Mobile,"Bellevue, WA 98006 (Somerset area)",,"Support analysts, data scientists, and leaders who conduct ad-hoc and exploratory analytics. You will be a key player in supporting coverage expansion and..."
Senior Data Analyst Manager,Microsoft,"Redmond, WA 98052",,"Partner with analytics, data science, and data engineering partners for data structures, data availability, and statistical model development...."
Senior Data Analyst,Fred Hutchinson Cancer Research Center,"Seattle, WA 98109 (Westlake area)",,"Identify opportunities to reduce data redundancy, and improve data quality. The Senior Database Analyst uses various data sources and software applications to..."
